,bathrooms,bedrooms,city,country,currency,dateSold,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,zestimate,zipcode,zpid,unit,listing_sub_type.is_FSBA,isRentalWithBasePrice,rentalMarketingSubType,rentalR4RRoommateCount,videoCount,newConstructionType,listing_sub_type.is_newHome,datePriceChanged,priceChange,priceReduction,providerListingID,listing_sub_type.is_bankOwned,contingentListingType
70,2.0,3.0,Seattle,USA,USD,2023-09-29 07:00:00,236,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4a38a0827109610f6a0613c2b769f645-p_e.jpg,False,True,False,False,False,False,False,47.67343,1740.0,-122.330215,sqft,3057.912,1200000.0,1200000.0,3949.0,False,WA,2317 N 62nd Street,1109000.0,20411757000,1272300.0,98103,48717756,,,,,,,,,,,,,,
71,2.0,3.0,Seattle,USA,USD,2023-09-29 07:00:00,236,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0a5a749a143d419055e5f07e8554284f-p_e.jpg,False,True,False,False,False,False,False,47.689346,2160.0,-122.33816,sqft,5000.688,1079000.0,1079000.0,4017.0,False,WA,8219 Densmore Avenue N,879000.0,20411757000,1144000.0,98103,48772269,,,,,,,,,,,,,,
72,1.75,4.0,Seattle,USA,USD,2023-09-29 07:00:00,236,RECENTLY_SOLD,RECENTLY_SOLD,MULTI_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.67657470703125,-122.32337188720703&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=kZQXfQtL2G1ECas04nstyl3oeqU=",False,True,False,False,False,False,False,47.676575,3216.0,-122.32337,sqft,4250.0,1100000.0,1100000.0,4940.0,False,WA,537 NE Ravenna Blvd,1364000.0,20411757000,1524000.0,98115,49140853,,,,,,,,,,,,,,
73,2.0,3.0,Seattle,USA,USD,2023-09-29 07:00:00,236,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c94233e899aa4fcc72d84f3f29e793d7-p_e.jpg,False,True,False,False,False,False,False,47.673504,1640.0,-122.33374,sqft,3541.428,1200000.0,1200000.0,3794.0,False,WA,6207 Meridian Avenue N,936000.0,20411757000,1272300.0,98103,49144215,,,,,,,,,,,,,,
74,2.0,3.0,Seattle,USA,USD,2023-09-29 07:00:00,236,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f2ba276563b8375d7d5f4a8e64565adb-p_e.jpg,False,True,False,False,False,False,False,47.67364,2440.0,-122.333954,sqft,4800.312,1400000.0,1400000.0,4500.0,False,WA,6232 Woodlawn Avenue N,919000.0,20411757000,1484400.0,98103,49144216,,,,,,,,,,,,,,
75,1.0,3.0,Seattle,USA,USD,2023-09-21 07:00:00,244,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a8999f4b9a1d38a986f568cfb5b5e7a6-p_e.jpg,False,True,False,False,False,False,False,47.675148,1100.0,-122.32513,sqft,3001.284,825000.0,825000.0,3441.0,False,WA,6324 Latona Avenue NE,641000.0,21102957000,875800.0,98115,48868262,,,,,,,,,,,,,,
76,3.0,4.0,Seattle,USA,USD,2023-09-21 07:00:00,244,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/148ff93da5491e18a7434e3ebd55b2f3-p_e.jpg,False,True,False,False,False,False,False,47.685253,2950.0,-122.33021,sqft,3998.808,1750000.0,1750000.0,5743.0,False,WA,2302 N 77th Street,1387000.0,21102957000,1857800.0,98103,49008507,,,,,,,,,,,,,,
77,2.0,1.0,Seattle,USA,USD,2023-09-20 07:00:00,245,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/38155c9ac985077a0c1d11127ebc85f5-p_e.jpg,False,True,False,False,False,False,False,47.679462,935.0,-122.32423,acres,0.6951101928374656,775000.0,775000.0,2514.0,False,WA,401 NE 71st St APT 309,628000.0,21189357000,823700.0,98115,67703851,Apt 309,,,,,,,,,,,,,
78,1.0,1.0,Seattle,USA,USD,2023-09-20 07:00:00,245,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/4450284fd9ae67bf05c9bb96a4b478c9-p_e.jpg,False,True,False,False,False,False,False,47.679462,498.0,-122.32423,,,430000.0,430000.0,1165.0,False,WA,410 NE 70th Street UNIT 306,401000.0,21189357000,457000.0,98115,67704175,Apt 306,,,,,,,,,,,,,
79,3.0,5.0,Seattle,USA,USD,2023-09-19 07:00:00,246,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f45be0244db9bd11b9f93cb9db3b4baf-p_e.jpg,False,True,False,False,False,False,False,47.68456,2680.0,-122.34376,sqft,3876.84,995000.0,995000.0,4879.0,False,WA,1113 N 77th Street,726000.0,21275757000,1056600.0,98103,48967028,,,,,,,,,,,,,,
80,5.0,4.0,Seattle,USA,USD,2023-09-15 07:00:00,250,RECENTLY_SOLD,RECENTLY_SOLD,MULTI_FAMILY,https://photos.zillowstatic.com/fp/a01fbd32780d04b06c6febe40ea3c241-p_e.jpg,False,True,False,False,False,False,False,47.67475,3010.0,-122.33319,sqft,5376.0,1925000.0,1925000.0,6499.0,False,WA,6310 Meridian Ave N,1087000.0,21621357000,2045400.0,98103,48717904,,,,,,,,,,,,,,
81,2.75,4.0,Seattle,USA,USD,2023-09-15 07:00:00,250,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.686527252197266,-122.3393325805664&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=FxGBCaIvPZOoWAl7piwAz31rjdQ=",False,True,False,False,False,False,False,47.686527,1830.0,-122.33933,sqft,1193.0,1040000.0,1040000.0,4214.0,False,WA,7902 Green Lake Dr N,984000.0,21621357000,1095200.0,98103,342979159,,,,,,,,,,,,,,
82,3.0,4.0,Seattle,USA,USD,2023-09-13 07:00:00,252,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/641064e3fbc2f0ccf9f0fa4bea88fa7d-p_e.jpg,False,True,False,False,False,False,False,47.686733,1844.0,-122.339745,sqft,901.692,1000000.0,1000000.0,4221.0,False,WA,7906 Green Lake Drive N,,21794158000,1053300.0,98103,2056434861,,,,,,,,,,,,,,
83,3.0,3.0,Seattle,USA,USD,2023-09-01 07:00:00,264,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/a2661a5943e46ff9b18b1ce7ff5ae1e0-p_e.jpg,False,True,False,False,False,False,False,47.68273,1505.0,-122.328186,sqft,1158.696,975000.0,975000.0,3919.0,False,WA,7461 Woodlawn Avenue NE,931000.0,22830958000,1039200.0,98115,241742102,,,,,,,,,,,,,,
84,1.5,2.0,Seattle,USA,USD,2023-08-30 07:00:00,266,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/c545c0291e4edfccf581a41880498266-p_e.jpg,False,True,False,False,False,False,False,47.68294,1050.0,-122.32362,sqft,984.0,658000.0,658000.0,3194.0,False,WA,7462 4th Ave NE,610000.0,23003758000,701500.0,98115,80126159,,,,,,,,,,,,,,
85,2.0,2.0,Seattle,USA,USD,2023-08-30 07:00:00,266,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/49b6baeee54aac47fab8d63ac417f65a-p_e.jpg,False,True,False,False,False,False,False,47.682922,1020.0,-122.32365,sqft,984.456,658000.0,658000.0,3194.0,False,WA,7462 4th Avenue NE UNIT A,,23003758000,693700.0,98115,2078793815,# A,,,,,,,,,,,,,
86,2.0,4.0,Seattle,USA,USD,2023-08-24 07:00:00,272,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b0bf1d3c2bc471df80bdbc58d5e5b434-p_e.jpg,False,True,False,False,False,False,False,47.68784,2310.0,-122.33008,sqft,5580.036,865500.0,865500.0,4500.0,False,WA,8033 Sunnyside Avenue N,823000.0,23522158000,1313900.0,98103,49008328,,,,,,,,,,,,,,
87,3.0,3.0,Seattle,USA,USD,2023-08-24 07:00:00,272,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d98a28f3e4995c0d13a87ba3f93cf90b-p_e.jpg,False,True,False,False,False,False,False,47.674606,2220.0,-122.32688,sqft,3057.912,1766000.0,1766000.0,4500.0,False,WA,128 NE 63rd Street,1512000.0,23522158000,1884200.0,98115,97781898,,,,,,,,,,,,,,
88,2.0,2.0,Seattle,USA,USD,2023-08-21 07:00:00,275,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7da4fcef5e8c9fc5520a5a24e1415a76-p_e.jpg,False,True,False,False,False,False,False,47.67372,1027.0,-122.324135,sqft,775.368,770000.0,770000.0,3364.0,False,WA,6048 B 4th Avenue NE,1367000.0,23781358000,,98115,48868224,,,,,,,,,,,,,,
89,3.0,3.0,Seattle,USA,USD,2023-08-16 07:00:00,280,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a06f09a5cdbc638184b5a63b66221490-p_e.jpg,False,True,False,False,False,False,False,47.68553,2600.0,-122.33011,sqft,3998.808,1070000.0,1070000.0,4879.0,False,WA,7712 Corliss Avenue N,1226000.0,24213358000,1141900.0,98103,49008510,,,,,,,,,,,,,,
90,2.0,3.0,Seattle,USA,USD,2023-08-16 07:00:00,280,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b3b7665a002e2f5238b328e909a2e934-p_e.jpg,False,True,False,False,False,False,False,47.68834,2200.0,-122.33951,sqft,4917.924,1125000.0,1125000.0,4500.0,False,WA,8047 Ashworth Avenue N,785000.0,24213358000,1200600.0,98103,49136053,,,,,,,,,,,,,,
91,2.0,2.0,Seattle,USA,USD,2023-08-15 07:00:00,281,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/0441b777459c0ff68706edd758c18972-p_e.jpg,False,True,False,False,False,False,False,47.68214,1100.0,-122.327736,sqft,5201.064,842000.0,842000.0,3194.0,False,WA,7412 E Green Lake Drive N UNIT B,602000.0,24299758000,726900.0,98115,49087466,# B,,,,,,,,1349938800000.0,343000.0,,,,
92,1.0,1.0,Seattle,USA,USD,2023-08-11 07:00:00,285,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/6fefa372c4bb40663d3beffa25944032-p_e.jpg,False,True,False,False,False,False,False,47.675694,711.0,-122.32608,,,475000.0,475000.0,1290.0,False,WA,225 NE 65th Street UNIT 306,520000.0,24645358000,507200.0,98115,58390327,Apt 306,,,,,,,,,,,,,
93,4.0,3.0,Seattle,USA,USD,2023-08-08 07:00:00,288,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c96a34b6a92df4704445694ae830e493-p_e.jpg,False,True,False,False,False,False,False,47.67796,2730.0,-122.331276,sqft,5667.156,2500000.0,2500000.0,6794.0,False,WA,6626 E Green Lake Way N,1415000.0,24904558000,2670800.0,98103,49140662,,,,,,,,,,,,,,
94,2.0,3.0,Seattle,USA,USD,2023-08-03 07:00:00,293,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f3520a08f1daf1d4f17c1347645364f9-p_e.jpg,False,True,False,False,False,False,False,47.67822,1470.0,-122.32252,sqft,1067.22,850000.0,850000.0,3849.0,False,WA,6810 Oswego Place NE UNIT B,,25336558000,898400.0,98115,2088762222,# B,,,,,,,,,,,,,
95,2.0,3.0,Seattle,USA,USD,2023-08-01 07:00:00,295,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/20246871790075eb78c262988c5075b0-p_e.jpg,False,True,False,False,False,False,False,47.67825,1400.0,-122.32255,sqft,1066.0,850000.0,850000.0,3884.0,False,WA,6810B Oswego Pl NE #B,838000.0,25509358000,909700.0,98115,123726958,# B,,,,,,,,,,,,,
96,2.0,2.0,Seattle,USA,USD,2023-07-28 07:00:00,299,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/f9a2a3aeea86d72d09c70df441fd043e-p_e.jpg,False,True,False,False,False,False,False,47.679462,1153.0,-122.32423,acres,0.6951101928374656,1020000.0,1020000.0,3099.0,False,WA,401 NE 71st St APT 201,747000.0,25854958000,1091300.0,98115,63335839,Apt 201,,,,,,,,,,,,,
97,2.0,2.0,Seattle,USA,USD,2023-07-28 07:00:00,299,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/4b0417005e69d71b0815ca7e60c63652-p_e.jpg,False,True,False,False,False,False,False,47.67363,1083.0,-122.32423,sqft,1075.932,835000.0,835000.0,3399.0,False,WA,6046 4th Avenue NE,,25854958000,883100.0,98115,2060827849,,,,,,,,,,,,,,
98,2.0,3.0,Seattle,USA,USD,2023-07-27 07:00:00,300,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/d61ee002b6fff3eabeeae63ac864d508-p_e.jpg,False,True,False,False,False,False,False,47.686527,1375.0,-122.33928,sqft,901.692,886500.0,886500.0,3613.0,False,WA,7908 Green Lake Drive N,,25941358000,937700.0,98103,2062923013,,,,,,,,,,,,,,
99,4.0,4.0,Seattle,USA,USD,2023-07-26 07:00:00,301,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d00191cb3b01f4ceddaa7891d6507879-p_e.jpg,False,True,False,False,False,False,False,47.677124,3410.0,-122.33036,sqft,4499.748,2455000.0,2455000.0,6677.0,False,WA,6541 Chapin Place N,1812000.0,26027758000,2627300.0,98103,49140955,,,,,,,,,,,,,,
100,2.0,3.0,Seattle,USA,USD,2023-07-25 07:00:00,302,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1b6678bbcead86787042a73f91272632-p_e.jpg,False,True,False,False,False,False,False,47.683018,1950.0,-122.32864,sqft,4347.288,1300000.0,1300000.0,3597.0,False,WA,2417 N 75th Street,1105000.0,26114158000,1391400.0,98115,48833052,,,,,,,,,,,,,,
101,1.0,1.0,Seattle,USA,USD,2023-07-24 07:00:00,303,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/e1a345e80df9a5abb333f6d28d3dcd73-p_e.jpg,False,True,False,False,False,False,False,47.67888,695.0,-122.32399,,,487550.0,487550.0,1325.0,False,WA,413 NE 70th Street UNIT 209,482000.0,26200558000,522300.0,98115,83231040,Unit 209,,,,,,,,,,,,,
102,8.0,6.0,Seattle,USA,USD,2023-07-24 07:00:00,303,RECENTLY_SOLD,RECENTLY_SOLD,MULTI_FAMILY,https://photos.zillowstatic.com/fp/25a1c16505ed4cf501472303a154ffad-p_e.jpg,False,True,False,False,False,False,False,47.67619,4216.0,-122.3243,sqft,4800.312,2120000.0,2120000.0,5799.0,False,WA,6506 NE 4th Avenue NE,,26200558000,2243200.0,98115,2061837427,,,,,,,,,,,,,,
103,3.0,2.0,Seattle,USA,USD,2023-07-21 07:00:00,306,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/432145127478528ad87703e481ce3cfd-p_e.jpg,False,True,False,False,False,False,False,47.67828,1682.0,-122.32233,sqft,1224.0,885000.0,885000.0,3999.0,False,WA,6808A Oswego Pl NE,844000.0,26459758000,948400.0,98115,123727495,,,,,,,,,,,,,,
104,3.0,2.0,Seattle,USA,USD,2023-07-21 07:00:00,306,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/ea80cb1a7cebc579f665aab38fac6c23-p_e.jpg,False,True,False,False,False,False,False,47.67829,1682.0,-122.32234,sqft,1224.036,885000.0,885000.0,3963.0,False,WA,6808 Oswego Place NE UNIT A,,26459758000,936700.0,98115,2102222892,Apt A,,,,,,,,,,,,,
105,4.0,4.0,Seattle,USA,USD,2023-07-20 07:00:00,307,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/02e5b8eee12b872463c2c7e862bfe626-p_e.jpg,False,True,False,False,False,False,False,47.673454,2708.0,-122.33228,sqft,3057.912,1910000.0,1910000.0,5649.0,False,WA,2129 N 62nd Street,1352000.0,26546158000,2045700.0,98103,54767282,,,,,,,,,,,,,,
106,1.5,2.0,Seattle,USA,USD,2023-07-17 07:00:00,310,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.6773567199707,-122.32474517822266&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=dNCUsyxjLKoNqQaRo4U2oggqNSc=",False,True,False,False,False,False,False,47.677357,1140.0,-122.324745,sqft,1124.0,755000.0,755000.0,2999.0,False,WA,6561D 5th Ave NE,790000.0,26805358000,808900.0,98115,55113517,,,,,,,,,,,,,,
107,10.0,8.0,Seattle,USA,USD,2023-07-17 07:00:00,310,RECENTLY_SOLD,RECENTLY_SOLD,MULTI_FAMILY,https://photos.zillowstatic.com/fp/69d6bdfb67ea628c50e5b197ef0a4828-p_e.jpg,False,True,False,False,False,False,False,47.676216,5364.0,-122.325035,sqft,5998.212,2450000.0,2450000.0,6705.0,False,WA,6513 NE 4th Avenue NE,,26805358000,2594400.0,98115,2061837404,,,,,,,,,,,,,,
108,2.0,2.0,Seattle,USA,USD,2023-07-17 07:00:00,310,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/b53df2aba9ee897507e1edb92b807630-p_e.jpg,False,True,False,False,False,False,False,47.6773,1140.0,-122.32481,sqft,1123.848,755000.0,755000.0,3200.0,False,WA,6561 5th Avenue NE UNIT D,,26805358000,799500.0,98115,2068252571,Apt D,,,,,,,,,,,,,
109,2.75,4.0,Seattle,USA,USD,2023-07-14 07:00:00,313,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.686649322509766,-122.33942413330078&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=AWhpe4eSLJ0aQ-1QkBp7MDu_A0w=",False,True,False,False,False,False,False,47.68665,1830.0,-122.339424,sqft,1799.0,1140000.0,1140000.0,4200.0,False,WA,7911 Ashworth Ave N,984000.0,27064558000,1221900.0,98103,49132005,,,,,,,,,,,,,,
110,1.0,1.0,Seattle,USA,USD,2023-07-14 07:00:00,313,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/025064f7375fb82a5e2f0333dfd9410f-p_e.jpg,False,True,False,False,False,False,False,47.68152,735.0,-122.32507,,,455000.0,455000.0,1237.0,False,WA,7300 Woodlawn Avenue NE UNIT 201,437000.0,27064558000,487700.0,98115,58388899,Apt 201,,,,,,,,,,,,,
111,4.0,4.0,Seattle,USA,USD,2023-07-14 07:00:00,313,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,https://photos.zillowstatic.com/fp/d61ee002b6fff3eabeeae63ac864d508-p_e.jpg,False,True,False,False,False,False,False,47.68642,1844.0,-122.33914,sqft,901.692,1140000.0,1140000.0,4262.0,False,WA,7900 Green Lake Drive N,,27064558000,1208500.0,98103,2062921016,,,,,,,,,,,,,,
112,1.0,2.0,Seattle,USA,USD,2023-07-13 07:00:00,314,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/8ab2f2c252967ed8d8c656a1bcb9843e-p_e.jpg,False,True,False,False,False,False,False,47.68181,712.0,-122.32248,sqft,4007.52,550000.0,550000.0,2199.0,False,WA,506 NE 73rd Street UNIT 3B,534000.0,27150958000,589600.0,98115,61719055,Apt 3B,,,,,,,,,,,,,
113,2.0,3.0,Seattle,USA,USD,2023-07-12 07:00:00,315,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3ba1e478018a4b0dd0ebefa7f33e8a73-p_e.jpg,False,True,False,False,False,False,False,47.67416,1540.0,-122.32514,sqft,3001.284,1077180.0,1077180.0,3903.0,False,WA,6218 Latona Avenue NE,813000.0,27237358000,1154900.0,98115,48868275,,,,,,,,,,,,,,
114,2.0,3.0,Seattle,USA,USD,2023-07-12 07:00:00,315,RECENTLY_SOLD,RECENTLY_SOLD,MULTI_FAMILY,https://photos.zillowstatic.com/fp/9ddc53597f4ed38c32a29b90bbf0dd94-p_e.jpg,False,True,False,False,False,False,False,47.682762,2500.0,-122.327194,sqft,3001.284,1370000.0,1370000.0,4799.0,False,WA,7420 Woodlawn Avenue NE,865100.0,27237358000,1469900.0,98115,129512544,,,,,,,,,,,,,,
115,2.0,4.0,Seattle,USA,USD,2023-06-30 07:00:00,327,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5faf970ee053e673a7a6fb87870c4e50-p_e.jpg,False,True,False,False,False,False,False,47.67386,2410.0,-122.32867,sqft,5100.876,1240000.0,1240000.0,4580.0,False,WA,2350 N 62nd Street,1072000.0,28274158000,1331500.0,98103,48717704,,,,,,,,,,,,,,
116,4.0,4.0,Seattle,USA,USD,2023-06-30 07:00:00,327,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/37ebd17942471ced7a8a33c7e93f3c4e-p_e.jpg,False,True,False,False,False,False,False,47.684486,3071.0,-122.325386,sqft,4107.708,2300000.0,2300000.0,6264.0,False,WA,304 NE Longwood Place,1726000.0,28274158000,2469800.0,98115,49039324,,,,,,,,,,,,,,
117,2.0,2.0,Seattle,USA,USD,2023-06-30 07:00:00,327,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/7cc3a8c270e5281146698fbb98e25870-p_e.jpg,False,True,False,False,False,False,False,47.675694,1232.0,-122.32608,,,1015000.0,1015000.0,2764.0,False,WA,225 NE 65th Street UNIT 503,825000.0,28274158000,1089900.0,98115,58390336,Apt 503,,,,,,,,,,,,,
118,1.0,,Seattle,USA,USD,2023-06-30 07:00:00,327,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.67946243286133,-122.32422637939453&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=T5jhjRi0lucpuA-Z69v-LCXaDqg=",False,True,False,False,False,False,False,47.679462,579.0,-122.32423,acres,0.6951101928374656,468500.0,468500.0,1275.0,False,WA,7000 Woodlawn Ave NE #207,452000.0,28274158000,503400.0,98115,67704269,# 207,,,,,,,,,,,,,
119,3.0,2.0,Seattle,USA,USD,2023-06-30 07:00:00,327,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/58d943fdc5df0f54784ed82e4ed44735-p_e.jpg,False,True,False,False,False,False,False,47.687344,1400.0,-122.338524,sqft,1128.204,955000.0,955000.0,3798.0,False,WA,8016 Ashworth Avenue N,924000.0,28274158000,1026200.0,98103,89823956,,,,,,,,,,,,,,
120,1.0,1.0,Seattle,USA,USD,2023-06-30 07:00:00,327,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/1a48c093bdcc562ef7c6775508437e6e-p_e.jpg,False,True,False,False,False,False,False,47.679462,579.0,-122.32423,,,468500.0,468500.0,1275.0,False,WA,410 NE 70th Street UNIT 207,,28274158000,497600.0,98115,2125244633,Apt 207,,,,,,,,,,,,,
121,2.0,2.0,Seattle,USA,USD,2023-06-29 07:00:00,328,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/af2c9febf8706113340a0297a08b8830-p_e.jpg,False,True,False,False,False,False,False,47.672657,1748.0,-122.32611,sqft,4499.748,1181000.0,1181000.0,3949.0,False,WA,145 NE 61st Street,879000.0,28360558000,1268300.0,98115,48869171,,,,,,,,,,,,,,
122,2.0,3.0,Seattle,USA,USD,2023-06-27 07:00:00,330,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d5fad1bc32ff459e921124a2ae3a3cfe-p_e.jpg,False,True,False,False,False,False,False,47.68532,1420.0,-122.33075,sqft,3998.808,1025000.0,1025000.0,3849.0,False,WA,7707 Corliss Avenue N,954000.0,28533358000,1101100.0,98103,49008534,,,,,,,,,,,,,,
0,2.0,2.0,Seattle,USA,USD,2024-05-21 07:00:00,1,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/45d045e0742fcb39c431d1e97ec9339f-p_e.jpg,False,True,False,False,False,False,False,47.62149,1074.0,-122.32567,,,650000.0,650000.0,1734.0,False,WA,319 Summit Avenue E UNIT 502,655000.0,107761000,662900.0,98102,80121261,Apt 502,,,,,,,,,,,,,
1,1.0,1.0,Seattle,USA,USD,2024-05-20 07:00:00,2,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/0e2e4f036c222d74fc9f9a20a645da62-p_e.jpg,False,True,False,False,False,False,False,47.618317,530.0,-122.32492,,,374500.0,374500.0,972.0,False,WA,505 E Denny Way UNIT A601,353000.0,194161000,377800.0,98122,48657914,# A601,,,,,,,,,,,,,
2,1.0,1.0,Seattle,USA,USD,2024-05-16 07:00:00,6,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/7b0eb160aad2841da1c0a914e4cb951d-p_e.jpg,False,True,False,False,False,False,False,47.62593,665.0,-122.32622,sqft,10733.184,470000.0,470000.0,1929.0,False,WA,730 Bellevue Avenue E UNIT 405,358000.0,539761000,470300.0,98102,48906384,Apt 405,,,,,,,,,,,,,
3,1.0,2.0,Seattle,USA,USD,2024-05-16 07:00:00,6,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,https://photos.zillowstatic.com/fp/6a0ee415e6c89f8662bdf2fee71fe8e9-p_e.jpg,False,True,False,False,False,False,False,47.62095,1011.0,-122.31473,,,740000.0,740000.0,2021.0,False,WA,233 14th Avenue E UNIT 103,611000.0,539761000,740400.0,98112,65222183,Apt 103,,,,,,,,,,,,,
