,zpid,homeStatus,city,homeType,bathrooms,bedrooms,isPremierBuilder,livingArea,zestimate,zipcode,longitude,latitude,abbreviatedAddress,datePostedString,dateSoldString,favoriteCount,pageViewCount,lastSoldPrice,livingAreaValue,livingAreaUnitsShort,lotAreaValue,lotAreaUnits,monthlyHoaFee,price,newConstructionType,yearBuilt,description,pricePerSquareFoot,fireplaces,garageSpaces,hasView,propertyCondition,sewer,stories,subdivisionName,taxAnnualAmount,elementarySchool,middleSchool,highSchool
1655,342978245,RECENTLY_SOLD,Seattle,TOWNHOUSE,1.75,3.0,False,1500.0,1162000.0,98122,-122.30638,47.617607,1711B 20th Ave,,2023-08-09,0,0,1100000,1500,sqft,773.0,Square Feet,,1100000,,2022,"1711B 20th Ave, Seattle, WA 98122 is a townhome home that contains 1,500 sq ft and was built in 2022. It contains 3 bedrooms and 1.75 bathrooms. This home last sold for $1,100,000 in August 2023. 
 
The Zestimate for this house is $1,162,000. The Rent Zestimate for this home is $3,900/mo. ",631,,,False,,,,,8161,6,3,7
1656,48887316,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,3.0,3.0,False,2530.0,1602400.0,98112,-122.30649,47.619465,1919 E John Street,2023-08-05,2023-08-08,1,7,1499950,2530,sqft,3097.116,Square Feet,,1499950,,1903,"Gorgeous Capitol Hill home fully remodeled w/ thoughtful finishes & updated systems! Fresh & airy spaces w/ tall ceilings & walls of windows for natural light. Open living adjoins dining w/ wainscoting accent keeping that old world charm. Brand new kitchen feat all new cabinets, quartz counters & SS appliances. Moody powder & at home office on main with access to back deck. Primary bed w/ picturesque windows, en-suite 3/4 BA w/ stylish yet timeless finishes plus walk in. 2 add'l beds & full BA up. LL w/ separate entrance offers add'l living space. New roof, siding, electrical, plumbing, heating & cooling, HWH, all new finishes & more - fully permitted. Off-street parking, new landscaping, convenient central location w/ walk score of 91!",631,,,False,,Sewer Connected,2,Capitol Hill,1602,6,3,7
1657,2056820172,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,2.0,3.0,False,1571.0,1162100.0,98122,-122.30651,47.61755,1711 20th Avenue UNIT B,2023-08-02,2023-08-08,0,2,1100000,1571,sqft,727.452,Square Feet,250,1100000,,2023,"New Luxury Townhomes; several model choices. Only few left in this gated Community. High end exterior and interior finished, Euro upgraded appliances and bathroom designs.  California Closets, Coeur D’alene Windows, superior air filtration system and secured parking w/ EV plumbed-in. All homes have their own rooftop deck with low maintenance Kebony sustainable wood for longevity & some enjoy Mt. Rainer View Targeting LEED Gold built!",631,,1,True,Very Good,Sewer Connected,,Capitol Hill,1000,6,3,7
1658,2056996269,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,888.0,421600.0,98102,-122.31535,47.62496,626 13th Avenue E UNIT 3,2023-07-28,2023-08-07,0,22,399000,888,sqft,,sqft,623,399000,,1910,"The Maryland is an architectural treasure that sits on one of the most beautiful tree-lined streets in N. Cap Hill. Steps from Volunteer Park & cafes, you'll love the ease of living in this vibrant community. Step into this historic building & you're greeted by box beam ceilings & beautiful woodwork. This unit is located on the main level in the SW corner of the building. From the high ceilings to the newly refinished hardwood floors, you'll fall in love with this charming space. This is one of the larger 1-bedroom units, so there's plenty of room to live & work. Secure storage & laundry are steps from your unit. Adding to the splendor of the Maryland are 3 shared balconies open to all residents to enjoy! You'll love living here!",631,,,True,,,,Capitol Hill,2879,,3,7
1659,48725782,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,2.0,3.0,False,2527.0,1724400.0,98112,-122.31084,47.63323,1530 16th Avenue E,2023-07-26,2023-08-02,0,15,1851000,2527,sqft,4761.108,Square Feet,,1851000,,1905,"Nestled a block from picturesque Volunteer Park, this beguiling craftsman exudes warmth & style. Original box beams, built-ins and moldings are a timeless nod to the home’s 1905 origin while thoughtful updates provide an ideal balance; high quality workmanship evident at every turn. The kitchen & dining room open to an elevated deck above an oasis of landscaped terraces unfolding into a tapestry of greenery. The upper level boasts 3 bedrooms, highlighted by an east facing primary overlooking the lush gardens. Finished lower level is a natural extension, providing plenty of additional living space, a 2nd full bathroom, storage & private patio. Follow the stone pathway to a finished studio above the 2-car garage, perfect office or flex space!",631,1,2,True,,Sewer Connected,,North Capitol Hill,12447,6,3,7
1660,65227540,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,598.0,386000.0,98122,-122.308586,47.616486,1640 18th Avenue UNIT 7,2023-06-30,2023-08-02,0,8,361000,598,sqft,,sqft,571,361000,,1927,"Bask in the natural charm of this boutique condominium! This stunning top floor unit bathes in an abundance of natural light, creating an inviting and warm atmosphere that looks out onto the park-like front entry. Well maintained unit with an efficient floorplan, tasteful updates, and nice period details. Beautiful hardwood floors and tile throughout. The building features secure entry, separate storage room, laundry room, and a dedicated off street parking spot. Perfect location right on Madison near Trader Joe's, Central Co-op, and much more. Walk score of 97! Right on transit lines with a Rapid Ride line coming soon. Tight knit 9 unit building. Save on utility costs with the HOA dues providing hot water for heating. Don't miss this gem!",631,,,False,,,1,Capitol Hill,2718,6,3,7
1661,48800078,RECENTLY_SOLD,Seattle,CONDO,2.0,2.0,False,2180.0,2085200.0,98102,-122.31839,47.628048,941 11th Ave E APT 5,,2023-08-01,0,16,1950000,2180,sqft,0.31379706152433423,Acres,,1950000,,1920,"Top of the Fairmont - A Stately 1920 brick Georgian adjacent to Volunteer Park & surrounded by old-world mansions. Stunning flat covers one-half of top floor of building w/amazing light from East to West, classically sculpted detail, generous formal rooms & sweeping views of the Sound, Olympics & cityscape. Master w/balcony & laundry, library/den could be 3rd bedroom. 2-Car Gar & 11'x13' storage.   Bldg. has secure formal entry, gym, bike rm. Shops, restaurants & light rail just minutes away.",631,,,True,,,,,13835,,3,7
1662,48725889,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,7.0,7.0,False,9600.0,3101500.0,98112,-122.314964,47.626507,811 14th Avenue E,2023-05-16,2023-07-31,4,45,2900000,9600,sqft,0.3215,Acres,,2900000,,1905,"Custom crafted by James A. Moore, the original developer of Capitol Hill's Millionaire Row, this French Renaissance Revival estate is finished with rich history. Known as the Moore Mansion, delight in the opportunity to own a significant landmark of Seattle history. Captivating elegance enhances the interior from the storybook staircase to the lavish formal living and dining space. The penthouse offers a front-row seat to 360-degree views. The upper level is a host of possibilities with three separate apartments, two of which offer a kitchen and a third plumbed and ready, providing entrepreneurial opportunity to provide rental income. Seller has spent the last few months extensively preparing the home for market.",631,4,3,True,Restored,Sewer Connected,2,Capitol Hill,34491,,3,7
1663,49001491,RECENTLY_SOLD,Seattle,CONDO,1.0,0.0,False,383.0,278100.0,98102,-122.325935,47.620094,211 Summit Avenue E UNIT S318,2023-06-29,2023-07-31,0,2,260000,383,sqft,,sqft,344,260000,,1984,"Welcome to Park Summit on Capitol Hill! You'll love the fantastic location & park like setting! This delightful studio unit has been updated with a built-in Murphy bed system, vinyl plank floors, updated lighting throughout & fresh paint. In unit Washer/Dryer. Eating bar in the kitchen. All appliances are included. Lots of closets/storage in the condo. 1 storage unit is also included. Nice tranquil deck for relaxing. It even has a peek Space Needle View! Low HOA dues of $344 per month include Earthquake Insurance, Water, Sewer, Garbage, Maintenance, & Property Management Company Fees. Pet friendly building! Great opportunity for a 1st time Buyer or investor! NO RENTAL CAP!",631,,,True,,,1,Capitol Hill,1983,,3,7
1664,58385414,RECENTLY_SOLD,Seattle,CONDO,1.0,0.0,False,498.0,321100.0,98112,-122.31176,47.621185,323 16th Avenue E UNIT 302,2023-07-29,2023-07-31,0,13,300000,498,sqft,,sqft,463,300000,,1929,"Imagine living in the best part of Capitol Hill in your peaceful home. The charming LaFlor building is the envy of the neighborhood.  The Spanish styled building has been totally modernized & beautifully preserved with original “faux” electric fireplace that still glows, restored leaded windows, coved ceilings, mahogany woodwork & hand forged fixtures. This top floor studio is an oasis tucked in the trees. 3 spacious closets + storage unit for amble storage. Charming kit w/ dining for your morning coffee. Common laundry in basement, but potential for in-unit laundry. Parking options available even though a car is not necessary! Walkscore 97 - ""walkers paradise, excellent transit, bikers paradise"" for shops, restaraunts & Volunteer park.",631,,,False,,,1,Capitol Hill,2374,6,3,7
1665,72500041,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,757.0,541600.0,98112,-122.311714,47.62391,521 16th Avenue E UNIT 2,2023-06-07,2023-07-31,0,1,506000,757,sqft,757.944,Square Feet,469,506000,,1908,"This charming vintage building in desirable North Capitol Hill is home to a spacious and tastefully renovated 1 bedroom condo, located on a gorgeous tree-lined street. The condo retains its original character, boasting features such as oak hardwood floors with inlays, columns, box beams ceilings, crown moulding and diamond glass windows. The unit comes complete with an updated kitchen and bath, a large living and dining room space, in-unit washer/dryer, private storage unit, and access to a common area patio with a BBQ. Enjoy the ideal location, just a block away from all the excitement on 15th Ave, Volunteer Park, and everything else that Capitol Hill has to offer. Parking spot rentals are also available nearby",631,,,True,,,1,Capitol Hill,4075,6,3,7
1666,2057199869,RECENTLY_SOLD,Seattle,TOWNHOUSE,2.0,2.0,False,967.0,634600.0,98122,-122.31087,47.62929,1118 16th Ave E #B,2024-05-20,2023-07-27,0,55,599950,967,sqft,,sqft,,4500,,,"Brand new built , fully furnished home.

Owner pays water , garbage , and wifi!. Tenant responsible for electricity and gas.",631,,,False,,,,,,6,3,7
1667,2056919440,RECENTLY_SOLD,Seattle,TOWNHOUSE,2.0,2.0,False,1227.0,804100.0,98122,-122.31318,47.617462,1439 E Howell Street,2023-07-30,2023-07-24,0,12,759950,1227,sqft,1.0,Square Feet,18,759950,,2023,"Welcome home to Aldrich and discover a modern lifestyle reimagined. Do you want to stroll to some of the yummiest restaurants & local recreation? Look no further. These new homes are three blocks from lively Cal Anderson Park, and just steps from the energetic vibe of 15th Avenue. Stylish and chic, each home is well-appointed with top-of-the-line finishes. All details have been considerably thought of, gas cooking (increasingly rare these days), some homes have fenced yards, while others offer a courtyard vibe. Looking to entertain your loved ones in style? You will be able to do so from your private rooftop deck w/simply gorgeous views of downtown Seattle!",631,,,True,Under Construction,Sewer Connected,,Capitol Hill,,6,3,7
1668,58387420,RECENTLY_SOLD,Seattle,CONDO,2.0,2.0,False,1114.0,712100.0,98102,-122.32712,47.627853,1029 Belmont Avenue E UNIT 203,2023-04-05,2023-07-21,0,6,665000,1114,sqft,,sqft,740,665000,,1999,"Captivating 2 bdr/2 bath condo perched on the north end of Capitol Hill offers the best of both worlds: a laid back location and an easy access to all amenities. The unit boasts a great floor plan, spacious primary suite, wall A/C, gas fireplace, hardwood floors, and 2 parking spaces in a secured garage. Enjoy a partial lake view and July 4th fireworks from your own balcony.  Palermo is a beautifully landscaped boutique condo with gated entry and elevator. You’ll appreciate living in one of Seattle’s most vibrant neighborhoods, with shops, restaurants, and public transportation nearby. A short walk or bike ride to Amazon and Google! No Rental Cap!",631,1,2,True,,,1,Capitol Hill,5627,,3,7
1669,72500129,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,648.0,498300.0,98102,-122.326256,47.619423,124 Bellevue Avenue E UNIT 701,2023-07-14,2023-07-21,0,3,465000,648,sqft,,sqft,435,465000,,2006,"Capitol Hill calling? This freshly painted one bedroom condo at the well run and pet friendly Meritage is ready to answer the call. With a clean modern floorplan, strategically placed windows for natural light, modern stainless appliances and a parking spot in the common garage, this home makes the transitions in your life easy. The open kitchen makes space for a beautiful dinner party with friends or a cozy work from home day. Don't drive? The light rail station at Cal Anderson Park is a 9 minute walk. All of Seattle is at your doorstep. Coming home to this corner of Capitol Hill gives you a quiet residential block just minutes from both the South Lake Union neighborhood and the heart of Capitol Hill on Broadway.",631,,1,True,,,1,Capitol Hill,4020,,3,7
1670,88876465,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,446.0,332200.0,98102,-122.32622,47.62662,752 Bellevue Avenue E UNIT 302,2023-07-05,2023-07-21,0,12,310000,446,sqft,,sqft,327,310000,,1956,"Welcome to Mode Condos in the heart of Cap Hill! A Chic Mid-Century building with a modern twist. Top floor unit with tons of light, hardwood flooring, modern kitchen with SS appliances. Spacious bedroom with double closets and in-unit laundry. With The Lookout Bar across the street, Finch & Pine 1/2 block away, Harry's Fine Foods on the next block, & Single Shot, Cornelly's Pizza, & Summit Foods just around the corner, it's no wonder this home has a Walkscore of 85. Close to the #4 & #49 Bus, light rail, Volunteer Park, North Cap Hill shopping, & so much more! Community BBQ area. Pet Friendly. Gated secure entrance and storage locker. Seller has a leased parking space at Sir Galahad Apts which can be transferred to the buyer if desired.",631,,,False,,,1,Broadway,2731,,3,7
1671,2060936066,RECENTLY_SOLD,Seattle,LOT,,,False,0.0,,98102,-122.32622,47.621464,318 Bellevue Avenue E,2023-05-21,2023-07-21,0,1,1100000,0,sqft,4787.244,Square Feet,,1100000,,,"Permitted and shovel-ready boutique development site in excellent Capitol Hill neighborhood.  318 Lofts Development Site features 20 premium units (1s, 2s, and Penthouse Lofts), parking, and a rooftop deck with sweeping views of downtown Seattle.  Existing structure already demolished.  Priced to sell and includes all plans and permits.  See marketing flyer in supplements for more information.",631,,,True,,Available,,Capitol Hill,15689,,3,7
1672,48943534,RECENTLY_SOLD,Seattle,CONDO,2.0,2.0,False,1096.0,562300.0,98122,-122.32754,47.61813,1740 Melrose Avenue UNIT 202,2023-07-01,2023-07-20,0,1,525000,1096,sqft,,sqft,553,525000,,1963,"Come live in the gracious spaces of an exceptional mid-century worlds fair condominium! Broad, open proportions let you dance your heart out in the flowing living and dining rooms. Enjoy the large private primary suite, both bedrooms are surprisingly large. Chill on your private veranda or head out to the common patio, clubhouse & pool for what ever sort of social event you might be imagining. Where downtown meets the restaurants & nightlife of Capitol Hill. Pet friendly & no rental cap allows for flexibility. West facing for brilliant sunsets and twinkling city lights. Proximity to culture is the brightest. Construction of steel & concrete is the soundest. The architectural vibe is the coolest! Come have a seat and see for yourself!",631,,1,True,,,1,Capitol Hill,4334,,3,7
1673,58386714,RECENTLY_SOLD,Seattle,CONDO,2.0,1.0,False,1442.0,1055100.0,98122,-122.31841,47.61435,1505 11th Avenue UNIT 201,2023-06-29,2023-07-19,0,4,985000,1442,sqft,,sqft,1484,985000,,1913,"Built in 1913, originally as the Smyth Van & Storage building, a local developer turned the warehouse into 28 industrial-style lofts. Monique Lofts, #201 w/ 1442 sq ft features 20'+ ceilings, extensive use of old growth timber, steel & concrete. A full wall of windows brings loads of natural light, giving the feeling of living in a park. White walls & floors are the perfect canvas for showcasing your artwork. Open spaces on main floor make an easy flow for entertaining. The 2nd loft area & extra room off kitchen is perfect for home office or extra space for overnight guests. The kitchen is equipped for a chef; plenty of open shelving & work island. The full upper loft is the primary suite with stackable washer/dryer. Pike/Pine Corridor!",631,,2,True,,,2,Capitol Hill,7074,,3,7
1674,88874615,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,448.0,349100.0,98102,-122.32622,47.62662,752 Bellevue Ave E APT 304,,2023-07-17,0,55,259350,448,sqft,0.3526170798898072,Acres,,259350,,1956,"752 Bellevue Ave E APT 304, Seattle, WA 98102 is a condo home that contains 448 sq ft and was built in 1956. It contains 1 bedroom and 1 bathroom. This home last sold for $259,350 in July 2023. 
 
The Zestimate for this house is $349,100. The Rent Zestimate for this home is $1,597/mo. ",631,,,True,,,,,2989,,3,7
1675,48859849,RECENTLY_SOLD,Seattle,CONDO,2.0,1.0,False,961.0,666000.0,98102,-122.3244,47.623962,525 Belmont Avenue E UNIT 4F,2023-05-18,2023-07-14,0,7,649900,961,sqft,,sqft,807,649900,,1965,"Don’t miss this incredible opportunity to own a stunning end unit home with AMAZING VIEWS of the Space Needle, Seattle City Skyline, Puget Sound and Olympic Mountains. Open floor plan with a gorgeous true gourmet chef’s kitchen featuring slab granite counters, high end stainless steel appliances and an eating bar. The large primary suite provides closet built-ins, new carpet and a private bath. The SECOND BEDROOM has been opened up to create a spacious living room and dining room which can EASILY be converted back to a bedroom. Home also offers granite floors, a full bath for guests, a large deck for entertaining, relaxing, enjoying the views, watching the firework shows, Blue Angles and all Seattle has to offer. Secured parking & storage.",631,1,,True,,,1,Capitol Hill,5259,,3,7
1676,2060136359,RECENTLY_SOLD,Seattle,TOWNHOUSE,1.0,2.0,False,1225.0,805200.0,98122,-122.31373,47.617462,1423 E Howell Street,2023-07-18,2023-07-14,0,2,760150,1225,sqft,1.0,Square Feet,18,760150,,2023,"Modern homes, modern lifestyle. Welcome home to Aldrich15! These new construction townhomes are three blocks from lively Cal Anderson Park, and just steps from the energetic vibe of 15th Avenue. Stylish and chic, each home is well-appointed with top-of-the-line finishes. All details have been considerably thought of, even a specialty doorbell already installed for your convenience.  Be sure to head up to your private rooftop deck with simply gorgeous views of downtown Seattle! This location and this modern design cannot be beat.",631,,,True,Under Construction,Sewer Connected,,Capitol Hill,,6,3,7
1677,2057694789,RECENTLY_SOLD,Seattle,TOWNHOUSE,2.0,2.0,False,1223.0,805800.0,98122,-122.31376,47.617462,1421 E Howell Street,2023-07-17,2023-07-12,0,3,759950,1223,sqft,574.992,Square Feet,18,759950,,2023,"Welcome home to Aldrich and discover a modern lifestyle reimagined. These new homes are three blocks from lively Cal Anderson Park, and just steps from the energetic vibe of 15th Avenue. Stylish and chic, each home is well-appointed with top-of-the-line finishes. All details have been considerably thought of, gas cooking (increasingly rare these days), some homes have fenced yards, while others offer a courtyard vibe. Looking to entertain your loved ones in style? You will be able to do so from your private rooftop deck w/simply gorgeous views of downtown Seattle! This location, modern design & attention to all the small details cannot be beat.**Special builder loan rate applies on certain homes, inquire with your broker for more details!**",631,,,True,Very Good,Sewer Connected,,Capitol Hill,,6,3,7
1678,2068098377,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,925.0,284200.0,98122,-122.31238,47.617287,1726 15th Avenue UNIT 25,2023-05-11,2023-07-12,0,7,268000,925,sqft,,sqft,579,268000,,1907,"A rare gem, one bedroom plus condo. This unit has a spacious layout with either a home office or formal dining room in addition to a main bedroom with large walk-in closet!    Located in the heart of the desirable Capitol Hill neighborhood. The historic Princeton Co-Op building was built in 1907. Centrally located in the heart of Capitol Hill. Bus lines, parks, grocery stores and restaurants within six blocks of home. Pet under 30 LBS, allowed!    #25 is one of the largest and most private units in the building. The HOA covers property tax, hot water, common area maintenance, garbage, internet, natural gas, sewer, water, and laundry! This home is truly a one-of-a-kind find.",631,,,False,,,,Central Area,,6,3,7
1679,48793785,RECENTLY_SOLD,Seattle,CONDO,2.0,2.0,False,1126.0,803300.0,98102,-122.32474,47.630035,1202 Lakeview Boulevard E UNIT 3,2023-07-06,2023-07-10,0,11,749000,1126,sqft,,sqft,473,749000,,1990,"Stunning Views! This Seattle condo in trendy Capitol Hill offers breathtaking vistas of Lake Union, the Olympics, and the iconic Seattle skyline. 2 beds + bonus office/flex space alcove, provides the perfect blend of comfort & functionality. Well-equipped kitchen boasts high-end fixtures, the open concept living/dining area showered w/ natural light, flows onto expansive deck ideal for entertaining + enjoying sunset views & dazzling fireworks shows. Huge primary suite features 4-piece en suite w/ a walk-in shower, offering a serene retreat.  Additional features include a dramatic tile gas fireplace & full-size W/D in unit. Boutique 8-unit building w/ very low turnover. Convenient city living, secure garage parking & self-managed building.",631,1,,True,,,1,North Capitol Hill,5738,,3,7
1680,49001767,RECENTLY_SOLD,Seattle,CONDO,2.0,1.0,False,947.0,445200.0,98112,-122.31218,47.63291,1520 15th Avenue E UNIT 34,2023-04-28,2023-07-07,0,4,415000,947,sqft,0.41779999999999995,Acres,480,415000,,1980,"Welcome home to your conveniently located Capitol Hill condo! Enjoy city life while taking in   beautiful seasonal views of Lake Washington and the Cascade mountains. Located across the street from Volunteer   Park, you are within walking distance of shopping, restaurants, playgrounds, and more. This tasteful 1 bedroom 1.5 bath   notably features a walk-in closet, a beautifully appointed bath, as well as breathtaking views to the east and access to   the patio. The fact that the condo is pet-friendly is also a big plus for those who have furry friends Includes 1 parking   spot with elevator for convenience, just blocks to shops and more. Rarely Available. Take advantage of this golden   opportunity in a prime location! A must see!",631,,1,True,,,1,Capitol Hill,4789,6,3,7
1681,68480711,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,618.0,482100.0,98102,-122.32316,47.619453,1711 E Olive Way UNIT 503,2023-07-04,2023-07-07,0,4,449000,618,sqft,,sqft,459,449000,,1993,"Located on the the West slope of Capitol Hill at Plaza Del Sol. South facing, light filled, top floor 1 bedroom unit with a balcony, laundry in unit and king sized bedroom. Gleaming granite countertops, stainless appliances, and gorgeous wood floors. Unwind in the lushly planted, peaceful and quiet garden common courtyard or lounge or bbq on your balcony with SW exposure. This home is on the quiet side of the building. One of the best garage parking spots around and additional storage! Centrally located just minutes to downtown, South Lake Union, freeways and just two blocks from Light Rail and restaurants, grocery and shops. No rental cap and pet friendly.",631,,1,True,,,1,Capitol Hill,3613,,3,7
1682,48725404,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,5.0,5.0,False,6698.0,3433600.0,98112,-122.3051,47.630783,1205 21st Avenue E,2023-05-04,2023-07-06,0,27,3200000,6698,sqft,8049.888,Square Feet,,3200000,,1910,"1910, what a year! This stately Tudor Revival took shape alongside Halley’s Comet mesmerizing millions, 1st Father’s Day celebrations, and couples swooning to “Let Me Call You Sweetheart”. Respectfully restored to allow timeless details to shine, now ready to embrace today''s conveniences. French doors in the main salon open to encircling gardens while pocket doors & dining room tapestry impress. Gracious second floor extends to four bedrooms, two bathrooms, walk-in wardrobe, and office. The third floor hosts a family room and guest quarters. Lake, mountain, neighborhood vistas. Garage. Storage. Location. Sweet 1205 21st Ave E and NE Capitol Hill will touch your heart. Allow your roots to burrow deep, you have found your place, you are home!",631,2,2,True,Average,Sewer Connected,2,Capitol Hill,23021,6,3,7
1683,48662532,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,705.0,450700.0,98102,-122.32496,47.624783,511 E Roy Street UNIT 202,2023-07-03,2023-07-05,0,3,420000,705,sqft,,sqft,423,420000,,1980,"Welcome to the heart of vibrant Capitol Hill! This 1 bedroom condo comes complete with a great open living space, wood burning fireplace, balcony, and has been recently updated with new paint and flooring. With no rental cap, this condo is ideal for both live-in owners and investors alike. Enjoy secure garage parking & storage, as well as a fabulous community room & rooftop deck with sweeping views of the city. With a walk score of 90, you are in the heart of everything Capitol Hill has to offer as well as convenient access to South Lake Union, downtown, and I5. Don''t pass this up this great opportunity!",631,1,1,True,,,1,Capitol Hill,3418,,3,7
1684,58387418,RECENTLY_SOLD,Seattle,CONDO,2.0,3.0,False,1282.0,896100.0,98102,-122.32712,47.627853,1029 Belmont Avenue E UNIT 202,2023-05-22,2023-07-05,0,6,835000,1282,sqft,,sqft,747,835000,,1999,"Spacious, thoughtfully designed three bedroom, two bath unit in The Palermo, offers sweeping Lake Union, city and mountain views. Open plan and windows throughout combine to create comfortable living spaces with natural light and flow. Large, upgraded kitchen includes high-end appliances (Bosch, Gaggenau, Fisher & Paykel), generous cupboard space and wine fridge. Primary suite includes large walk-in and bath w/ custom spa shower. Dark European oak hardwoods throughout and Lutron wireless electric blinds on all windows. HOA fees $747/mo. Two parking spaces + storage locker. Centrally located in N Capitol Hill - easy walk to shops & bars on Summit Ave E, Capitol Hill and South Lake Union.   Entire home is freshly painted and move-in ready!",631,1,2,True,,,1,Capitol Hill,6747,,3,7
1685,58387419,RECENTLY_SOLD,Seattle,CONDO,2.0,3.0,False,1282.0,896100.0,98102,-122.32712,47.627853,1029 Belmont Ave E APT 202,,2023-07-05,0,0,835000,1282,sqft,0.36042240587695135,Acres,,835000,,1999,"Spacious beautifully appointed 3 bedroom 2 bathroom unit in The Palermo offers sweeping West facing lake, city & mountain views! Open floor plan, updated kitchen, large windows throughout, gas f/p all combine to create comfortable living spaces filled with natural light. Master bedroom w/ bath & walk in closet. 2 large bedrooms on opposite sides of unit. Private deck, W/D, 2 parking spaces, storage locker. Wonderfully located in N Capitol Hill - walkable to area amenities, Amazon & Lake Union.",631,,,True,,,,,7730,,3,7
1686,89208241,RECENTLY_SOLD,Seattle,CONDO,2.0,2.0,False,1111.0,869800.0,98102,-122.32204,47.626415,744 Harvard Avenue E UNIT 101,2023-06-21,2023-07-05,0,0,810000,1111,sqft,,sqft,841,810000,,2008,"Incredible, solid concrete & steel construction Condo offered in this 4-unit boutique residence! Located in the ever-popular Historic Harvard-Belmont enclave of North Capitol Hill. Enjoy a private elevator to your floor! Featuring an amazing open living concept that includes bamboo floors, Viking Pro kitchen, honed stone counters, eating bar & dining space with sliders to private courtyard deck. Wonderful Primary Suite has adjoining bath with heated floors & custom walk-in closet. Gas fireplace with stone surround, custom blinds throughout & 2nd bedroom/den. 2 convenient storage closets, secured garage parking & private, fenced community backyard. Walk, bike or bus to all your needs & wants–unbeatable Walk Score of 95!",631,1,1,False,,,1,Capitol Hill,7382,,3,7
1687,48999727,RECENTLY_SOLD,Seattle,CONDO,1.0,2.0,False,777.0,590400.0,98122,-122.32521,47.615917,1614 Summit Avenue UNIT S408,2023-05-28,2023-07-03,0,3,550000,777,sqft,775.368,Square Feet,597,550000,,1990,"I''m perfectly positioned in the heart of the city. Many of Seattle’s very best restaurants, bars, parks, entertainment, transit, hospitals, and grocery stores are just a quick stroll from home, and yet my 4th floor retreat is tucked away on a quieter side street. You''ll want to bask in the sunshine of my south facing windows when you’re not out at happy hour with friends or exploring the nearby nightlife. Prefer to stay close to home? Head up to one of my rooftop decks to admire views of Downtown while the sun sets. My entire building had the exterior redone in 2016 and now we are a well oiled (funded and managed) building.  If you dream of living a fun and fabulous urban lifestyle, you should call me home.",631,,1,True,,,1,Capitol Hill,4005,,3,7
1688,125323332,RECENTLY_SOLD,Seattle,TOWNHOUSE,2.25,3.0,False,1590.0,1342700.0,98102,-122.319984,47.62996,1140A 10th Ave E,,2023-07-03,0,2,1250000,1590,sqft,1270.0,Square Feet,,1250000,,2015,"1140A 10th Ave E, Seattle, WA 98102 is a townhome home that contains 1,590 sq ft and was built in 2015. It contains 3 bedrooms and 2.25 bathrooms. This home last sold for $1,250,000 in July 2023. 
 
The Zestimate for this house is $1,342,700. The Rent Zestimate for this home is $4,285/mo. ",631,,,False,,,,,9383,,3,7
1689,2079807864,RECENTLY_SOLD,Seattle,TOWNHOUSE,3.0,3.0,False,1876.0,1327000.0,98102,-122.319984,47.62993,1140 10th Avenue E UNIT A,2023-06-30,2023-07-03,0,3,1250000,1876,sqft,1271.952,Square Feet,217,1250000,,2015,"Live the coveted north Capitol Hill lifestyle in this chic west-facing townhome! Built by Isola w/ high-end construction, this home stands out from the rest. Move right in & enjoy luxe details including new hardwoods, a sleek tiled gas fireplace, floor-to-ceiling windows, A/C, modern hardware & gorgeous chef''s kitchen w/ luxury appliances, new induction stove, center island & tons of storage in natural wood cabinetry. Find 2 good-sized BRs on the lower level & a lovely primary upstairs, complete w/ a walk-in closet & ensuite bath w/ heated floors & dual vanities. Secure private garage. Relax & entertain on the patio or large rooftop deck w/ views of downtown & Volunteer Park. Everything within blocks: dining, nightlife, shops & Light Rail!",631,1,1,True,Very Good,Sewer Connected,,Capitol Hill,8840,,3,7
